################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2026-03-15 04:51:02 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","is_compromised","reference","tags","anonymous","reporter"
"2026-03-14 08:28:37", "1765464", "payroll-notify.org", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:37", "1765466", "https://payroll-notify.org", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:35", "1765467", "gosidefastandpure.com", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:35", "1765469", "http://gosidefastandpure.com/76773139753479743332356866677863/started/69c85cb9", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:34", "1765468", "https://gosidefastandpure.com/captcha", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:33", "1765470", "http://gosidefastandpure.com/76773139753479743332356866677863/failed/4a82136", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:31", "1765471", "http://gosidefastandpure.com/76773139753479743332356866677863/failed/4a821368", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:31", "1765472", "http://gosidefastandpure.com/76773139753479743332356866677863/completed/a16a5d4", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:30", "1765478", "https://github.com/4realgg/Helper-Update1.0/releases/download/update1/mw--58389c35-c76b-46ac-b33e-7efe83b65fda.zip", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix,NetSupport RAT", "0", "HuntYethHounds"
"2026-03-14 08:28:29", "1765480", "45.142.193.27:4998", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "2026-03-14 16:26:30", "100", "False", "", "ClickFix,NetSupport RAT", "0", "HuntYethHounds"
"2026-03-14 08:28:27", "1765481", "nexfin.expert", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:27", "1765482", "http://nexfin.expert", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:26", "1765483", "fastcruiseandco.com", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:25", "1765484", "http://fastcruiseandco.com", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:24", "1765485", "symbiose-business.fr", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:23", "1765486", "http://symbiose-business.fr", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:23", "1765487", "payrolladvice.fr", "domain", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:22", "1765488", "http://payrolladvice.fr", "url", "payload_delivery", "unknown", "None", "Unknown malware", "", "100", "False", "", "ClickFix", "0", "HuntYethHounds"
"2026-03-14 08:28:17", "1765503", "mail.authorized-logins.net", "domain", "payload_delivery", "js.kongtuke", "TAG-124,js.LandUpdate808", "KongTuke", "2026-03-13 17:52:59", "100", "False", "", "None", "1", "tanner"
"2026-03-14 08:28:12", "1765550", "dev-test-node.sturmwelle.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-13 20:20:43", "100", "False", "None", "13March2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-03-14 08:28:11", "1765551", "metrics-hub.sturmwelle.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-13 20:30:51", "100", "False", "None", "13March2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-03-14 08:28:08", "1765568", "https://spartanspecialtycafe.com/challenge/cf", "url", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "True", "", "None", "0", "tanner"
"2026-03-14 08:28:07", "1765565", "remote-access-v1.vitagrazia.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-13 21:16:30", "100", "False", "None", "13March2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-03-14 08:27:53", "1765670", "main-point-z.grandemuro.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 02:12:39", "100", "False", "None", "14March2026,ClearFake,Commandline,Windows", "0", "Gi7w0rm"
"2026-03-14 08:24:37", "1765797", "31.57.216.28:421", "ip:port", "botnet_cc", "win.tofsee", "Gheg", "Tofsee", "", "75", "False", "", "Tofsee", "0", "abuse_ch"
"2026-03-14 08:24:37", "1765798", "130.12.182.175:421", "ip:port", "botnet_cc", "win.tofsee", "Gheg", "Tofsee", "", "75", "False", "", "Tofsee", "0", "abuse_ch"
"2026-03-14 08:24:37", "1765799", "130.12.180.144:421", "ip:port", "botnet_cc", "win.tofsee", "Gheg", "Tofsee", "", "75", "False", "", "Tofsee", "0", "abuse_ch"
"2026-03-14 08:24:37", "1765800", "130.12.180.119:421", "ip:port", "botnet_cc", "win.tofsee", "Gheg", "Tofsee", "", "75", "False", "", "Tofsee", "0", "abuse_ch"
"2026-03-14 08:24:37", "1765801", "130.12.180.85:421", "ip:port", "botnet_cc", "win.tofsee", "Gheg", "Tofsee", "", "75", "False", "", "Tofsee", "0", "abuse_ch"
"2026-03-14 08:24:37", "1765802", "46.151.182.245:421", "ip:port", "botnet_cc", "win.tofsee", "Gheg", "Tofsee", "", "75", "False", "", "Tofsee", "0", "abuse_ch"
"2026-03-14 08:24:37", "1765803", "31.57.216.27:421", "ip:port", "botnet_cc", "win.tofsee", "Gheg", "Tofsee", "", "75", "False", "", "Tofsee", "0", "abuse_ch"
"2026-03-14 08:24:36", "1765796", "64.89.161.178:485", "ip:port", "botnet_cc", "win.tofsee", "Gheg", "Tofsee", "", "75", "False", "", "Tofsee", "0", "abuse_ch"
"2026-03-14 08:23:07", "1765795", "dyncresten.alfabon.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 08:23:35", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 08:17:10", "1765794", "matrixfjor.alfabon.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 08:18:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 08:07:47", "1765793", "urbashallo.alfabon.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 08:08:11", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 08:06:08", "1765792", "39.103.91.52:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2026-03-14 20:00:41", "100", "False", "None", "CobaltStrike,cs-watermark-987654321", "0", "abuse_ch"
"2026-03-14 08:05:36", "1765791", "45.192.193.131:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "False", "None", "CobaltStrike,cs-watermark-666666666", "0", "abuse_ch"
"2026-03-14 08:05:35", "1765790", "122.51.22.147:4444", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "False", "None", "CobaltStrike,cs-watermark-987654321", "0", "abuse_ch"
"2026-03-14 08:05:30", "1765789", "https://204.168.135.5", "url", "botnet_cc", "win.vidar", "None", "Vidar", "", "75", "False", "https://bazaar.abuse.ch/sample/d744d61b71952ad1ee848406192c9a34f8dfffb1e1e2736c0e0ba4a47fdcdd80/", "vidar", "0", "abuse_ch"
"2026-03-14 08:00:55", "1765787", "5.101.82.60:2509", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "False", "https://search.censys.io/hosts/5.101.82.60", "AS-GLOBALTELEHOST,AS63023,C2,censys,RAT,Remcos", "0", "DonPasci"
"2026-03-14 08:00:55", "1765788", "155.103.71.135:2404", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "False", "https://search.censys.io/hosts/155.103.71.135", "AS44382,C2,censys,RAT,Remcos,WHITELABEL", "0", "DonPasci"
"2026-03-14 08:00:41", "1765786", "114.132.251.233:5002", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "False", "https://search.censys.io/hosts/114.132.251.233", "AS45090,C2,censys,CobaltStrike,cs-watermark-666666666,TENCENT-NET-AP", "0", "DonPasci"
"2026-03-14 07:58:24", "1765785", "1qo3nia.alfabon.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 07:58:49", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 07:54:54", "1765784", "news.writersdepot.org", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 07:49:25", "1765783", "6zlibyx.zecoko.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 07:49:32", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 07:43:18", "1765782", "modernstrea.zecoko.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 07:43:27", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 07:33:17", "1765781", "s77nqr.zecoko.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 07:33:34", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 07:20:20", "1765778", "decodecoo.zecoko.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 07:22:02", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 07:17:47", "1765777", "merfluxon8.farman.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 07:18:54", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 07:15:25", "1765775", "10809.aikkk.net", "domain", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "75", "False", "https://bazaar.abuse.ch/sample/afa9c121b2809fcfd968b063db325611f15fb7525f6acc89e44dab2c393d4773/", "valleyrat_s2", "0", "abuse_ch"
"2026-03-14 07:15:25", "1765776", "2027.fit", "domain", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "75", "False", "https://bazaar.abuse.ch/sample/afa9c121b2809fcfd968b063db325611f15fb7525f6acc89e44dab2c393d4773/", "valleyrat_s2", "0", "abuse_ch"
"2026-03-14 07:10:14", "1765774", "206.119.172.224:10809", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "False", "None", "RAT,ValleyRAT", "0", "abuse_ch"
"2026-03-14 06:48:03", "1765773", "ufv174r8.farman.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 06:48:55", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 06:44:19", "1765772", "sub-5p3cime.farman.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 06:44:20", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 06:41:35", "1765771", "newmergecpa.pankalla.ca", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 06:21:15", "1765764", "oljan-stajnie.pl", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 06:21:00", "1765763", "newlifevalley.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 06:08:10", "1765762", "quor-valeis.farman.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 06:08:37", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 06:04:15", "1765760", "newdiamondbusiness.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 06:03:31", "1765759", "47.237.17.191:606", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "False", "https://tria.ge/260314-cvyjqagx8r", "AS45102,C2,rat,triage,valleyrat", "0", "DonPasci"
"2026-03-14 06:01:23", "1765758", "gam.in.net", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "2026-03-14 07:00:21", "100", "False", "https://tria.ge/260314-dk835sg13p", "C2,domain,quasar,rat,triage", "0", "DonPasci"
"2026-03-14 06:01:22", "1765757", "filmyzilla.in.net", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "2026-03-14 07:00:21", "100", "False", "https://tria.ge/260314-dk835sg13p", "C2,domain,quasar,rat,triage", "0", "DonPasci"
"2026-03-14 06:01:21", "1765756", "suhailqureshi.in.net", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "2026-03-14 07:00:20", "100", "False", "https://tria.ge/260314-dl14xsg13r", "C2,domain,quasar,rat,triage", "0", "DonPasci"
"2026-03-14 06:01:01", "1765754", "asawana.duckdns.org", "domain", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "2026-03-14 07:00:02", "100", "False", "https://tria.ge/260314-fhspgsf18t", "C2,domain,rat,remcos,triage", "0", "DonPasci"
"2026-03-14 05:34:38", "1765746", "new.ilcalessinotranto.it", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 04:59:28", "1765740", "neko.makoti.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 04:38:29", "1765739", "nebuto.net", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 04:30:18", "1765738", "point-entry-b.petitjardin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 04:30:48", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 04:27:40", "1765737", "neaventures.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 04:25:20", "1765736", "data-base-101.petitjardin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 04:25:55", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 04:13:46", "1765734", "nda.khuddam.de", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 04:12:54", "1765733", "base-infra-v3.petitjardin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 04:13:42", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 04:11:44", "1765732", "global-net-8.petitjardin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 04:11:50", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 04:10:14", "1765731", "local-hub-01.ondeviva.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 04:10:32", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 04:08:00", "1765729", "nctam.org", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 04:03:19", "1765724", "staff-portal-x.ondeviva.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 04:04:23", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 04:01:38", "1765720", "176.65.139.48:80", "ip:port", "botnet_cc", "elf.bashlite", "gayfgt,Gafgyt,qbot,torlus,lizkebab", "Bashlite", "", "100", "False", "https://search.censys.io/hosts/176.65.139.48", "AS51396,C2,censys,Gafgyt,open-dir,PFCLOUD", "0", "DonPasci"
"2026-03-14 04:01:22", "1765719", "102.98.110.135:443", "ip:port", "botnet_cc", "win.netsupportmanager_rat", "NetSupport", "NetSupportManager RAT", "", "100", "False", "https://search.censys.io/hosts/102.98.110.135", "AS36925,ASMedi,C2,censys,Netsupport,RAT", "0", "DonPasci"
"2026-03-14 04:01:21", "1765718", "110.42.105.163:8080", "ip:port", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "100", "False", "https://search.censys.io/hosts/110.42.105.163", "AS136188,C2,censys,CHINATELECOM-ZHEJIANG-NINGBO-IDC,DcRAT,RAT", "0", "DonPasci"
"2026-03-14 04:01:15", "1765717", "194.163.175.135:443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://search.censys.io/hosts/194.163.175.135", "AS51167,C2,censys,CONTABO,Mythic", "0", "DonPasci"
"2026-03-14 04:01:14", "1765715", "20.8.103.171:443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://search.censys.io/hosts/20.8.103.171", "AS8075,C2,censys,MICROSOFT-CORP-MSN-AS-BLOCK,Mythic", "0", "DonPasci"
"2026-03-14 04:01:14", "1765716", "102.117.170.244:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "100", "False", "https://search.censys.io/hosts/102.117.170.244", "AS23889,C2,censys,MauritiusTelecom,Mythic", "0", "DonPasci"
"2026-03-14 04:01:08", "1765713", "137.184.38.192:8000", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "100", "False", "https://search.censys.io/hosts/137.184.38.192", "AS14061,AsyncRAT,C2,censys,DIGITALOCEAN-ASN,RAT", "0", "DonPasci"
"2026-03-14 04:00:54", "1765712", "96.44.159.209:22", "ip:port", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "False", "https://search.censys.io/hosts/96.44.159.209", "AS-COLOCROSSING,AS36352,C2,censys,RAT,Remcos", "0", "DonPasci"
"2026-03-14 03:55:49", "1765705", "work-flow-99.ondeviva.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 03:55:54", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 03:49:43", "1765703", "office-link-z.ondeviva.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 03:51:00", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 03:42:49", "1765699", "internal-dns-v.schnellkraft.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 03:43:33", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 03:32:03", "1765684", "cache-dist-77.schnellkraft.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 03:33:20", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 03:28:03", "1765682", "backend-core-v.schnellkraft.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 03:29:03", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 03:22:29", "1765681", "remote-access-0.schnellkraft.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 03:23:13", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 03:15:53", "1765680", "app-data-sync.bleusoleil.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 03:18:08", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 03:00:23", "1765679", "navajowhite-capybara-119115.hostingersite.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 03:00:11", "1765678", "web-proxy-12.bleusoleil.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 03:00:22", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 02:56:40", "1765677", "srv-cluster-9.bleusoleil.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 02:57:18", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 02:45:03", "1765676", "cloud-drive-x.bleusoleil.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 02:46:57", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 02:38:11", "1765675", "metrics-node.altamontagna.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 02:43:24", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 02:34:43", "1765674", "dev-test-hub.altamontagna.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 02:35:40", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 02:26:57", "1765673", "api-v1-storage.altamontagna.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 02:27:30", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 02:21:31", "1765672", "cdn-static-3.altamontagna.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 02:22:39", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 02:15:20", "1765671", "nationalmarinaday.org", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 02:08:02", "1765669", "nathaniellouk.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 02:07:25", "1765668", "data-sync-00.grandemuro.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 02:08:04", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 02:03:11", "1765667", "gate-proxy-7.grandemuro.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 02:03:33", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 01:56:57", "1765666", "infra-web-v4.grandemuro.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 01:57:15", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 01:55:14", "1765665", "natas-haarstudio.de", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 01:45:03", "1765664", "sat-uplink-2.silenziovia.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 01:46:19", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 01:36:47", "1765663", "natturamty.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 01:32:22", "1765662", "rock-core-99.silenziovia.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 01:32:33", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 01:24:33", "1765661", "steel-base-1.silenziovia.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 01:25:04", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 01:19:03", "1765660", "moon-orbit-v.silenziovia.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 01:20:14", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 01:14:17", "1765659", "narhconceptsgh.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 01:10:26", "1765658", "open-space-8.astracorp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 01:11:24", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 01:00:22", "1765655", "vast-field-x.astracorp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 01:01:29", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 00:53:59", "1765654", "area-zone-33.astracorp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 00:55:41", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 00:53:20", "1765653", "napkurt.hu", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 00:47:07", "1765652", "outer-rim-v2.astracorp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 00:49:01", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 00:40:45", "1765650", "vision-sync-9.petitfoyer.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 00:45:49", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 00:29:14", "1765648", "scan-point-05.petitfoyer.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 00:34:28", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-03-14 00:18:51", "1765647", "light-bridge-7.petitfoyer.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-03-14 00:19:56", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-03-14 00:18:03", "1765646", "nancycoinerauthor.com", "domain", "payload_delivery", "win.strelastealer", "None", "StrelaStealer", "", "100", "True", "None", "StrelaStealer", "0", "threatcat_ch"
"2026-03-14 00:03:32", "1765644", "pan.rongtv.xyz", "domain", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-03-14 00:03:32", "1765645", "pan.ssffaa19.xyz", "domain", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-03-14 00:03:03", "1765642", "https://pan.rongtv.xyz/", "url", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
